ORDER_DATE,SALES,PROFIT
2018-04-15,343.0,44.64
2018-05-12,300.0,-415.5
2018-05-12,100.0,-138.5
2018-05-19,100.0,-138.5
2018-06-04,100.0,-138.5
2018-05-11,100.0,-126.36
2018-05-11,100.0,-126.36
2018-05-15,500.0,-631.76
2018-05-24,200.0,-252.7
2018-06-02,100.0,-126.36
2018-06-03,200.0,-252.7
2018-06-03,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-07,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-04,100.0,-139.44
2018-06-06,100.0,-139.44
2018-06-06,100.0,-139.44
2018-06-04,100.0,-126.36
2018-06-05,100.0,-126.36
2018-06-07,100.0,-143.18
2018-06-01,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-06,100.0,-139.44
2018-05-14,200.0,-252.7
2018-05-21,300.0,-379.06
2018-05-27,200.0,-252.7
2018-06-02,100.0,-126.36
2018-06-04,200.0,-252.7
2018-06-04,100.0,-126.36
2018-06-01,200.0,-252.7
2018-06-05,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-04,100.0,-126.36
2018-05-13,100.0,-126.36
2018-04-26,441.0,99.6
2018-06-03,100.0,-126.36
2018-06-04,200.0,-252.7
2018-06-10,100.0,-126.36
2018-06-03,100.0,-126.36
2018-04-23,441.0,99.6
2018-06-03,700.0,-884.47
2018-06-10,100.0,-126.36
2018-06-06,100.0,-139.44
2018-06-08,100.0,-139.44
2018-05-11,100.0,-126.36
2018-05-11,200.0,-252.7
2018-05-13,100.0,-126.36
2018-05-08,245.0,-25.19
2018-05-25,100.0,-126.36
2018-05-09,245.0,-25.19
2018-05-11,245.0,-25.19
2018-05-11,-245.0,25.19
2018-06-04,100.0,-126.36
2018-06-10,100.0,-126.36
2018-05-10,245.0,-25.19
2018-04-29,343.0,44.64
2018-04-29,343.0,44.64
2018-06-04,100.0,-126.36
2018-06-10,100.0,-143.18
2018-06-06,100.0,-126.36
2018-04-14,882.0,199.21
2018-05-11,100.0,-126.36
2018-05-11,100.0,-126.36
2018-05-12,100.0,-346.16
2018-06-03,100.0,-126.36
2018-05-26,100.0,-126.36
2018-05-26,200.0,-252.7
2018-06-06,100.0,-126.36
2018-06-08,100.0,-126.36
2018-06-10,100.0,-139.44
2018-05-16,100.0,-126.36
2018-05-22,200.0,-252.7
2018-05-22,100.0,-126.36
2018-05-26,200.0,-252.7
2018-05-28,100.0,-126.36
2018-05-31,100.0,-126.36
2018-05-14,100.0,-126.36
2018-05-22,100.0,-126.36
2018-05-27,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-10,100.0,-126.36
2018-05-11,100.0,-139.44
2018-05-12,200.0,-278.87
2018-05-13,100.0,-139.44
2018-06-02,245.0,-25.19
2018-05-27,100.0,-139.44
2018-05-12,300.0,-415.5
2018-06-02,100.0,-126.36
2018-06-07,100.0,-138.5
2018-06-01,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-05-30,200.0,-277.0
2018-06-10,100.0,-138.5
2018-05-11,100.0,-126.36
2018-05-11,100.0,-126.36
2018-05-15,200.0,-252.7
2018-06-02,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-07,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-03,100.0,-126.36
2018-04-09,441.0,99.6
2018-04-23,441.0,99.6
2018-05-11,200.0,-252.7
2018-05-12,100.0,-126.36
2018-05-19,100.0,-126.36
2018-05-08,245.0,-25.19
2018-05-08,490.0,-50.36
2018-05-21,441.0,99.6
2018-06-04,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-06,100.0,-143.18
2018-06-10,300.0,-429.52
2018-06-10,100.0,-143.18
2018-05-12,100.0,-140.37
2018-05-12,100.0,-140.37
2018-06-03,100.0,-126.36
2018-05-13,100.0,-140.37
2018-05-13,100.0,-140.37
2018-04-14,441.0,99.6
2018-05-24,300.0,-421.11
2018-05-19,200.0,-252.7
2018-06-03,100.0,-126.36
2018-06-02,100.0,-126.36
2018-05-11,400.0,-505.41
2018-05-26,100.0,-126.36
2018-05-26,200.0,-252.7
2018-06-03,100.0,-126.36
2018-06-10,100.0,-139.44
2018-04-03,343.0,44.64
2018-06-02,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-29,300.0,-379.06
2018-06-29,100.0,-126.36
2018-06-29,200.0,-252.7
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-30,100.0,-126.36
2018-04-12,343.0,44.64
2018-04-12,343.0,44.64
2018-05-15,300.0,-379.06
2018-05-23,100.0,-126.36
2018-05-14,200.0,-252.7
2018-05-14,100.0,-126.36
2018-06-08,200.0,-252.7
2018-06-08,100.0,-126.36
2018-06-02,100.0,-126.36
2018-05-15,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-07,100.0,-126.36
2018-04-05,490.0,146.54
2018-06-05,100.0,-126.36
2018-06-09,100.0,-126.36
2018-04-22,392.0,73.27
2018-06-04,100.0,-139.44
2018-06-09,-100.0,139.44
2018-06-09,100.0,-139.44
2018-06-09,100.0,-139.44
2018-06-04,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-10,100.0,-126.36
2018-05-19,200.0,-252.7
2018-06-02,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-10,100.0,-139.44
2018-04-18,343.0,44.64
2018-04-03,686.0,89.31
2018-06-02,100.0,-126.36
2018-06-04,300.0,-379.06
2018-06-10,200.0,-252.7
2018-06-10,100.0,-126.36
2018-06-01,100.0,-126.36
2018-05-26,200.0,-252.7
2018-05-26,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,300.0,-379.06
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-30,100.0,-126.36
2018-06-30,100.0,-126.36
2018-04-14,392.0,73.27
2018-06-08,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-07,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-05,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-06,100.0,-139.44
2018-06-04,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-04,100.0,-143.18
2018-06-05,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-07,100.0,-139.44
2018-05-12,400.0,-505.41
2018-04-14,441.0,99.6
2018-06-02,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-05,100.0,-126.36
2018-06-07,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-07,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-05,100.0,-126.36
2018-04-02,441.0,99.6
2018-04-27,343.0,44.64
2018-06-06,200.0,-278.87
2018-06-08,100.0,-139.44
2018-06-08,100.0,-139.44
2018-06-04,100.0,-126.36
2018-06-09,100.0,-126.36
2018-04-17,343.0,44.64
2018-06-07,490.0,238.13
2018-06-05,100.0,-143.18
2018-06-01,100.0,-126.36
2018-06-03,100.0,-126.36
2018-05-29,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-10,200.0,-252.7
2018-06-01,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-06,100.0,-139.44
2018-05-22,300.0,-379.06
2018-05-25,200.0,-252.7
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-04,100.0,-126.36
2018-04-30,343.0,44.64
2018-06-04,100.0,-126.36
2018-06-01,200.0,-252.7
2018-05-26,100.0,-126.36
2018-05-26,100.0,-126.36
2018-05-30,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,500.0,-631.76
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-30,100.0,-126.36
2018-06-30,100.0,-126.36
2018-06-30,100.0,-126.36
2018-06-30,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-08,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-08,100.0,-126.36
2018-06-07,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-05,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-05,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-08,100.0,-143.18
2018-06-10,100.0,-143.18
2018-06-03,100.0,-126.36
2018-06-07,100.0,-126.36
2018-05-13,200.0,-252.7
2018-06-03,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-06,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-05,100.0,-139.44
2018-06-06,100.0,-139.44
2018-04-29,343.0,44.64
2018-05-21,100.0,-126.36
2018-05-22,400.0,-505.41
2018-06-02,100.0,-126.36
2018-06-03,200.0,-252.7
2018-06-07,100.0,-126.36
2018-06-07,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-01,100.0,-126.36
2018-06-03,100.0,-126.36
2018-05-27,100.0,-126.36
2018-05-30,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-29,200.0,-252.7
2018-06-29,100.0,-126.36
2018-06-29,100.0,-126.36
2018-06-29,200.0,-252.7
2018-06-29,100.0,-126.36
2018-06-30,100.0,-126.36
2018-06-30,100.0,-126.36
2018-06-30,100.0,-126.36
2018-04-05,343.0,44.64
2018-06-05,100.0,-126.36
2018-06-08,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-03,100.0,-126.36
2018-06-08,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-09,200.0,-252.7
2018-04-03,343.0,44.64
2018-06-04,100.0,-126.36
2018-06-05,100.0,-126.36
2018-06-05,100.0,-143.18
2018-06-07,100.0,-126.36
2018-06-08,100.0,-126.36
2018-06-06,200.0,-252.7
2018-06-01,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-10,100.0,-126.36
2018-06-06,100.0,-139.44
2018-06-07,100.0,-139.44
2018-05-14,100.0,-126.36
2018-05-14,100.0,-126.36
2018-05-31,300.0,-379.06
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-04,200.0,-252.7
2018-06-07,100.0,-126.36
2018-06-09,100.0,-126.36
2018-06-04,100.0,-126.36
2018-06-04,100.0,-126.36
2018-04-20,343.0,44.64
2018-04-05,343.0,44.64
2018-06-09,200.0,-252.7
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-06-02,100.0,-126.36
2018-04-10,441.0,99.6
2018-04-28,441.0,99.6
2018-05-15,100.0,-126.36
2018-05-15,200.0,-252.7
2018-05-16,200.0,-252.7
2018-04-02,392.0,73.27
2018-04-02,392.0,73.27
2018-05-17,100.0,-126.36
2018-05-18,100.0,-126.36
2018-05-18,100.0,-126.36
2018-05-26,200.0,-252.7
2018-06-08,200.0,-252.7
2018-05-11,100.0,-126.36
2018-05-11,100.0,-126.36
2018-05-11,200.0,-252.7
2018-05-29,100.0,-126.36
2018-05-31,200.0,-252.7
2018-05-11,200.0,-252.7
2018-05-11,100.0,-126.36
2018-05-11,100.0,-126.36
2018-05-12,100.0,-126.36
2018-05-26,100.0,-126.36
2018-05-26,100.0,-126.36
2018-05-26,100.0,-126.36
2018-05-12,100.0,-126.36
2018-05-13,100.0,-126.36
2018-05-25,100.0,-126.36
2018-05-26,100.0,-126.36
2018-06-08,100.0,-126.36
2018-06-10,100.0,-126.36
2018-04-12,686.0,89.31
2018-05-11,200.0,-278.87
2018-05-12,200.0,-278.87
2018-05-12,100.0,-139.44
2018-04-21,343.0,44.64
2018-05-30,100.0,-139.44
2018-05-31,100.0,-139.44
2018-05-12,200.0,-277.0
2018-05-16,100.0,-138.5
2018-05-26,100.0,-138.5
2018-06-02,100.0,-138.5
2018-06-05,100.0,-138.5
2018-06-09,100.0,-138.5
2018-06-29,100.0,-126.36
2018-06-29,200.0,-252.7
2018-06-30,100.0,-126.36
2018-06-30,200.0,-252.7
2018-06-30,100.0,-126.36
2018-05-29,100.0,-138.5
2018-05-29,100.0,-138.5
2018-05-11,100.0,-126.36
2018-05-13,100.0,-126.36
2018-05-14,100.0,-126.36
2018-05-21,200.0,-252.7
2018-05-24,300.0,-379.06
2018-04-01,343.0,44.64
2018-05-22,317.06,76.5
2018-04-03,441.0,99.6
2018-04-24,343.0,44.64
2018-04-11,343.0,44.64
2018-05-03,295.2,56.07
2018-04-05,441.0,99.6
2018-04-30,343.0,44.64
2018-05-06,441.0,99.6
2018-04-12,343.0,44.64
2018-04-06,343.0,44.64
2018-04-14,392.0,73.27
2018-04-28,441.0,99.6
2018-04-12,343.0,44.64
2018-04-12,343.0,44.64
2018-04-12,343.0,44.64
2017-07-03,416.5,169.44
2017-07-11,833.0,338.89
2017-07-01,392.0,73.27
2017-07-04,392.0,77.85
2017-07-04,784.0,155.71
2017-07-04,392.0,77.85
2017-07-04,-784.0,-155.71
2017-07-01,392.0,77.85
2017-07-01,416.5,89.3
2017-07-05,833.0,173.46
2017-07-07,416.5,86.72
2017-07-01,392.0,77.85
2017-07-04,392.0,77.85
2017-07-02,416.5,86.72
2017-07-03,416.5,86.72
2017-07-06,392.0,73.27
2017-07-05,392.0,77.85
2017-07-15,392.0,77.85
2017-07-09,416.5,86.72
2017-07-01,490.0,238.13
2017-07-06,416.5,89.3
2017-08-11,416.5,169.44
2017-07-02,490.0,238.13
2017-07-02,980.0,476.27
2017-07-03,416.5,86.72
2017-07-17,392.0,77.85
2017-07-04,392.0,73.27
2017-07-06,490.0,123.64
2017-07-07,490.0,123.64
2017-07-07,416.5,86.72
2017-07-07,416.5,89.3
2017-07-07,-490.0,-123.64
2017-07-11,490.0,123.64
2017-07-10,0.0,-219.81
2017-07-10,1470.0,370.94
2017-07-02,392.0,77.85
2017-07-15,490.0,238.13
2017-07-13,392.0,73.27
2017-08-05,392.0,73.27
2017-07-12,392.0,73.27
2017-07-22,392.0,109.91
2017-07-26,416.5,89.3
2017-08-03,392.0,109.91
2017-07-05,392.0,77.85
2017-07-05,490.0,123.64
2017-07-05,392.0,77.85
2017-08-22,833.0,173.46
2017-08-06,490.0,146.54
2017-09-15,490.0,123.64
2017-07-06,-392.0,-77.85
2017-07-06,392.0,77.85
2017-07-06,392.0,77.85
2017-09-02,490.0,238.13
2017-08-02,490.0,123.64
2017-07-13,416.5,89.3
2017-07-11,490.0,238.13
2017-07-16,392.0,77.85
2017-07-16,416.5,89.3
2017-08-19,490.0,238.13
2017-08-08,392.0,77.85
2017-07-28,392.0,77.85
2017-08-12,392.0,77.85
2017-07-03,490.0,146.54
2017-07-08,392.0,73.27
2017-07-08,392.0,73.27
2017-07-09,392.0,77.85
2017-08-06,392.0,73.27
2017-08-23,392.0,77.85
2017-08-24,784.0,155.71
2017-07-10,392.0,77.85
2017-07-10,392.0,77.85
2017-07-16,490.0,146.54
2017-07-19,340.61,66.68
2017-09-02,392.0,77.85
2017-07-28,392.0,109.91
2017-07-13,392.0,73.27
2017-08-01,392.0,109.91
2017-09-01,392.0,77.85
2017-07-28,392.0,77.85
2017-07-17,490.0,123.64
2017-09-20,416.5,89.3
2017-07-15,392.0,77.85
2017-07-19,490.0,123.64
2017-07-11,0.0,-219.81
2017-07-11,490.0,238.13
2017-07-14,490.0,238.13
2017-09-14,392.0,77.85
2017-09-21,392.0,73.27
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-07-16,392.0,77.85
2017-09-20,392.0,73.27
2017-08-11,416.5,86.72
2017-07-15,416.5,169.44
2017-07-03,392.0,77.85
2017-07-03,416.5,89.3
2017-07-25,490.0,123.64
2017-09-02,784.0,155.71
2017-07-08,490.0,238.13
2017-08-11,490.0,123.64
2017-08-17,490.0,123.64
2017-07-11,490.0,238.13
2017-08-12,392.0,73.27
2017-08-25,416.5,86.72
2017-08-24,392.0,73.27
2017-08-25,392.0,73.27
2017-08-07,833.0,173.46
2017-07-12,392.0,77.85
2017-07-16,392.0,77.85
2017-07-22,490.0,123.64
2017-09-27,416.5,169.44
2017-09-15,392.0,77.85
2017-08-06,416.5,112.2
2017-08-09,416.5,112.2
2017-08-11,416.5,112.2
2017-07-22,392.0,77.85
2017-07-08,833.0,261.04
2017-07-07,490.0,123.64
2017-07-20,490.0,123.64
2017-07-08,490.0,123.64
2017-07-28,1176.0,233.56
2017-07-02,392.0,73.27
2017-08-02,392.0,146.54
2017-08-06,392.0,146.54
2017-07-28,416.5,86.72
2017-07-14,392.0,73.27
2017-07-14,392.0,73.27
2017-08-13,490.0,146.54
2017-09-10,416.5,89.3
2017-08-19,490.0,146.54
2017-08-23,416.5,130.51
2017-07-11,392.0,100.75
2017-07-24,416.5,86.72
2017-07-06,392.0,73.27
2017-07-06,1176.0,219.82
2017-09-19,465.5,112.2
2017-09-08,490.0,146.54
2017-08-05,392.0,73.27
2017-07-08,392.0,109.91
2017-07-01,416.5,169.44
2017-07-22,392.0,109.91
2017-07-16,392.0,77.85
2017-07-16,416.5,89.3
2017-08-05,416.5,89.3
2017-09-30,416.5,89.3
2017-08-01,416.5,169.44
2017-09-03,392.0,77.85
2017-07-23,490.0,54.95
2017-09-04,490.0,146.54
2017-08-08,490.0,54.95
2017-08-23,416.5,86.72
2017-08-10,490.0,54.95
2017-08-28,833.0,173.46
2017-07-12,392.0,100.75
2017-09-09,784.0,155.71
2017-07-18,392.0,100.75
2017-09-20,416.5,86.72
2017-07-29,392.0,73.27
2017-07-23,833.0,224.4
2017-08-09,784.0,146.55
2017-07-01,416.5,114.94
2017-09-30,416.5,86.72
2017-08-28,392.0,77.85
2017-07-04,392.0,109.91
2017-08-06,490.0,146.54
2017-07-11,392.0,100.75
2017-08-08,490.0,123.64
2017-08-10,490.0,123.64
2017-07-01,416.5,89.3
2017-07-02,416.5,89.3
2017-08-14,490.0,123.64
2017-08-18,490.0,123.64
2017-08-19,490.0,123.64
2017-08-25,490.0,123.64
2017-07-14,392.0,77.85
2017-07-09,416.5,86.72
2017-09-06,392.0,77.85
2017-07-13,416.5,169.44
2017-09-10,-490.0,-123.64
2017-08-05,416.5,169.44
2017-09-26,490.0,146.54
2017-09-09,416.5,86.72
2017-09-09,416.5,86.72
2017-09-07,465.5,112.2
2017-09-08,392.0,77.85
2017-09-10,392.0,77.85
2017-09-21,392.0,109.91
2017-07-04,416.48,169.42
2017-09-27,392.0,77.85
2017-07-20,392.0,100.75
2017-07-05,392.0,73.27
2017-07-23,392.0,100.75
2017-09-09,392.0,77.85
2017-08-21,416.5,89.3
2017-07-04,490.0,146.54
2017-09-30,416.5,86.72
2017-07-09,490.0,123.64
2017-07-09,490.0,146.54
2017-07-09,490.0,146.54
2017-07-09,490.0,146.54
2017-07-09,490.0,146.54
2017-07-21,833.0,338.89
2017-08-02,416.5,169.44
2017-09-19,392.0,73.27
2017-09-22,392.0,77.85
2017-07-09,490.0,123.64
2017-08-11,416.5,169.44
2017-07-28,392.0,73.27
2017-07-28,392.0,73.27
2017-08-12,416.5,169.44
2017-07-31,833.0,224.4
2017-08-15,416.5,112.2
2017-08-04,392.0,73.27
2017-07-06,490.0,146.54
2017-07-16,392.0,77.85
2017-07-20,1176.0,233.56
2017-07-29,416.5,89.3
2017-08-16,416.5,86.72
2017-08-21,416.5,86.72
2017-08-31,392.0,73.27
2017-07-08,490.0,123.64
2017-08-24,392.0,73.27
2017-07-17,490.0,123.64
2017-09-12,490.0,123.64
2017-08-08,392.0,146.54
2017-09-20,392.0,146.54
2017-08-23,-392.0,-77.85
2017-08-23,416.5,89.3
2017-08-23,-784.0,-155.71
2017-08-23,833.0,178.61
2017-08-23,1176.0,233.56
2017-08-30,392.0,77.85
2017-08-30,416.5,89.3
2017-07-15,490.0,238.13
2017-08-11,416.5,169.44
2017-07-07,416.5,112.2
2017-07-29,490.0,146.54
2017-08-03,490.0,146.54
2017-08-05,416.5,112.2
2017-07-04,0.0,-219.81
2017-08-12,490.0,238.13
2017-07-05,416.5,89.3
2017-07-17,392.0,77.85
2017-07-06,392.0,73.27
2017-08-24,395.66,149.96
2017-07-03,392.0,77.85
2017-07-05,392.0,77.85
2017-07-26,392.0,77.85
2017-07-20,416.5,89.3
2017-07-18,416.5,86.72
2017-07-18,416.5,86.72
2017-09-02,392.0,77.85
2017-09-02,416.5,89.3
2017-07-05,833.0,178.61
2017-07-23,395.64,149.94
2017-07-06,392.0,77.85
2017-08-27,416.5,86.72
2017-08-27,416.5,86.72
2017-07-13,490.0,146.54
2017-07-20,392.0,77.85
2017-08-12,784.0,155.71
2017-07-09,392.0,77.85
2017-07-31,416.5,86.72
2017-08-06,392.0,73.27
2017-08-06,392.0,73.27
2017-07-16,392.0,77.85
2017-07-16,392.0,73.27
2017-07-10,392.0,77.85
2017-09-10,490.0,146.54
2017-07-18,334.94,38.44
2017-07-19,392.0,77.85
2017-08-08,416.5,86.72
2017-07-11,392.0,77.85
2017-09-03,392.0,77.85
2017-08-05,416.5,86.72
2017-09-05,416.5,86.72
2017-07-23,784.0,155.71
2017-07-13,392.0,77.85
2017-09-16,833.0,173.46
2017-09-11,490.0,123.64
2017-07-05,392.0,73.27
2017-07-06,416.5,86.72
2017-08-09,416.5,99.37
2017-08-24,392.0,73.27
2017-07-20,392.0,73.27
2017-07-23,392.0,109.91
2017-09-10,392.0,77.85
2017-07-07,490.0,238.13
2017-08-28,490.0,123.64
2017-09-01,-490.0,-123.64
2017-08-26,392.0,73.27
2017-09-15,416.5,89.3
2017-08-20,490.0,238.13
2017-09-18,465.5,112.2
2017-09-18,465.5,112.2
2017-09-18,392.0,77.85
2017-09-03,416.5,86.72
2017-09-03,416.5,86.72
2017-07-28,392.0,77.85
2017-08-19,392.0,73.27
2017-07-07,416.5,169.44
2017-08-25,392.0,73.27
2017-07-20,416.5,89.3
2017-07-14,395.68,149.98
2017-09-24,392.0,77.85
2017-09-05,392.0,73.27
2017-09-25,416.5,89.3
2017-09-11,416.5,130.51
2017-07-21,392.0,77.85
2017-08-10,392.0,77.85
2017-08-10,392.0,77.85
2017-07-08,490.0,238.13
2017-09-11,392.0,73.27
2017-09-09,416.5,169.44
2017-07-30,416.5,86.72
2017-08-24,392.0,73.27
2017-08-25,392.0,73.27
2017-08-25,392.0,73.27
2017-07-24,490.0,123.64
2017-09-09,416.5,169.44
2017-07-25,392.0,109.91
2017-07-25,392.0,77.85
2017-07-29,392.0,77.85
2017-07-22,392.0,77.85
2017-08-06,416.5,112.2
2017-08-30,416.5,86.72
2017-08-13,392.0,109.91
2017-08-21,392.0,73.27
2017-07-27,833.0,178.61
2017-07-08,416.5,130.51
2017-08-23,784.0,155.71
2017-09-05,392.0,77.85
2017-09-06,392.0,77.85
2017-08-11,395.66,149.96
2017-08-02,416.5,130.51
2017-07-07,337.83,40.66
2017-08-23,392.0,109.91
2017-08-29,392.0,77.85
2017-07-28,392.0,73.27
2017-07-10,490.0,123.64
2017-07-08,347.14,47.84
2017-07-28,490.0,123.64
2017-09-29,392.0,109.91
2017-09-30,392.0,109.91
2017-07-13,416.5,86.72
2017-07-16,342.41,44.2
2017-07-10,392.0,73.27
2017-07-22,392.0,109.91
2017-08-10,392.0,77.85
2017-08-04,490.0,146.54
2017-08-11,416.5,89.3
2017-08-11,392.0,77.85
2017-09-23,392.0,73.27
2017-07-20,392.0,77.85
2017-07-21,416.5,89.3
2017-07-29,392.0,73.27
2017-08-02,490.0,146.54
2017-07-23,490.0,54.95
2017-09-24,392.0,77.85
2017-08-02,490.0,54.95
2017-09-08,784.0,146.55
2017-08-26,392.0,73.27
2017-09-23,416.5,130.51
2017-08-27,-490.0,-146.54
2017-09-06,392.0,77.85
2017-09-08,416.5,112.2
2017-08-18,392.0,77.85
2017-07-22,392.0,73.27
2017-09-20,416.5,86.72
2017-08-21,392.0,77.85
2017-09-24,416.5,86.72
2017-07-01,416.5,114.94
2017-08-21,392.0,73.27
2017-08-02,416.5,86.72
2017-08-02,416.5,86.72
2017-07-08,490.0,123.64
2017-09-02,416.5,89.3
2017-07-31,490.0,123.64
2017-08-01,490.0,123.64
2017-08-07,490.0,123.64
2017-08-31,490.0,123.64
2017-09-18,392.0,95.25
2017-09-08,490.0,123.64
2017-07-06,490.0,146.54
2017-08-31,416.5,86.72
2017-07-27,416.5,169.44
2017-09-08,392.0,73.27
2017-08-16,392.0,77.85
2017-08-19,392.0,77.85
2017-09-21,392.0,100.75
2017-08-26,416.5,89.3
2017-09-26,490.0,146.54
2017-09-26,-490.0,-146.54
2017-09-26,490.0,146.54
2017-07-20,392.0,100.75
2017-08-20,392.0,77.85
2017-07-29,490.0,146.54
2017-07-31,416.5,86.72
2017-09-23,392.0,77.85
2017-08-15,392.0,73.27
2017-07-25,416.5,169.44
2017-09-30,392.0,77.85
2017-09-16,490.0,146.54
2017-07-18,490.0,146.54
2017-07-19,490.0,146.54
2017-08-07,416.5,169.44
2017-07-23,490.0,146.54
2017-07-23,490.0,146.54
2017-07-17,392.0,77.85
2017-07-19,392.0,77.85
2017-09-01,416.5,169.44
2017-09-05,416.5,169.44
2017-09-09,490.0,238.13
2017-07-02,392.0,73.27
2017-08-08,392.0,73.27
2017-09-23,490.0,146.54
2017-09-16,392.0,77.85
2017-09-25,416.5,89.3
2017-07-15,490.0,123.64
2017-07-19,490.0,123.64
2017-08-21,490.0,123.64
2017-09-25,490.0,123.64
2017-09-07,416.5,169.44
2017-08-28,490.0,123.64
2017-09-17,392.0,77.85
2017-07-13,435.25,85.27
2017-08-15,444.03,91.42
2017-08-26,428.83,80.77
2017-08-26,428.45,80.5
2017-09-20,437.98,87.18
2017-07-12,416.5,169.44
2017-08-11,416.5,169.44
2017-09-08,416.5,169.44
2017-09-16,416.5,169.44
2017-08-05,416.5,112.2
2017-07-04,490.0,238.13
2017-07-10,416.5,169.44
2017-07-18,416.5,169.44
2017-07-26,416.5,169.44
2017-07-02,416.5,89.3
2017-07-15,395.67,149.97
2017-08-13,833.0,338.89
2017-07-05,416.5,89.3
2017-07-05,392.0,77.85
2017-08-04,395.67,149.97
2017-07-16,416.5,89.3
2017-07-20,392.0,77.85
